business_id,service,drink,time,price,food
The Haymaker Restaurant (4717 E Bell Rd),3.223021583,3.094339623,3.838383838,3.703125,3.734375
Applebee's Grill + Bar (2239 W Roosevelt Blvd),2.333333333,1.833333333,2,0,2.642857143
Andrew's Steak and Seafood (777 Casino Dr),3.714285714,3.576923077,3.4,2.4,3.461538462
Samurai Japanese Steakhouse & Sushi (1199 W Sunset Rd),3.405759162,2.838709677,3.308176101,3.615740741,3.782520325
SW Steakhouse (3131 Las Vegas Blvd S),4.193129771,3.74822695,3.975260417,3.090322581,4.169732441
The Keg Steakhouse + Bar - Ajax (190 Kingston Road E),4.548387097,4.214285714,4.1875,3.333333333,4.517857143
"Ted's Montana Grill - Waverly (7404 Waverly Walk Ave, Ste I-3)",3.173611111,3.120689655,2.435483871,2.391304348,2.679775281
Black Angus Steakhouse (13766 West McDowell Road),3.9625,2.818181818,3.755102041,3.125,3.864705882
Carnevino (3325 Las Vegas Blvd S),3.908419498,3.192810458,3.58560794,2.791784703,3.489263804
"Shane's Rib Shack (9330 Center Lake Dr, Ste 100)",3.8125,3.75,3.625,3,3.85483871
Chophouse & Brewery (1198-1000 Sir Patrick Ave),2.41,2.564516129,2.454545455,2.480769231,2.365740741
Applebee's Grill + Bar (6570 Rte 60 Steubenville Pike),2.590909091,2.5,2.714285714,1.75,2.142857143
Rouge Boeuf (1553 boulevard le Corbusier),2,0,1,1,1.833333333
Pinnacle Peak Patio (10426 E Jomax Rd),3.097222222,2.535714286,3.268292683,2.25,3.021428571
"Outback Steakhouse (1412 East Blvd, Ste A)",3.617647059,1.772727273,3.333333333,2.85,2.636363636
Waffle House (2553 Cherry Rd),3,4,3.5,2.5,2.916666667
Steak Frite St-Paul Village (1302 Rue Sainte-Catherine E),2.6,2.125,1.9375,2.6,2.714285714
Barbie's Restaurant (15 Boulevard Bouchard),2.416666667,2,2.9,1.5,1.777777778
"Levilla Restaurant (1851 Sirocco Drive SW, Suite 404)",3.961538462,3.3,4.136363636,2.625,4.083333333
Talavera (10600 E Crescent Moon Dr),3.478873239,3.333333333,3.987179487,2.9,3.883116883
Cagneys Steakhouse & Wine Bar (128 Queen Street S),4.215686275,3.863636364,3.24,2.9375,4.263157895
Texas Longhorn (803 Dundas Street E),2.5,4,2.9375,2.333333333,2.416666667
Phil's Italian Steak House (3300 Las Vegas Blvd S),3.364864865,3.761904762,2.5,2.154761905,3.525316456
"Saga Hibachi Steakhouse & Sushi Bar (145 Mall Circle Dr, Ste 710, Monroeville Mall)",3.708333333,1.4,3.672413793,2.818181818,3.674418605
Le Steak Frites St-Paul (86 Avenue de la Gare),2.625,5,1,0,3
Gyu-Kaku Japanese BBQ (100-638 6th Avenue SW),4.402439024,4.142857143,4.15625,3.928571429,3.720930233
Echo & Rig (440 S Rampart Blvd),4.577586207,4.354790419,4.376957494,4.034791252,4.569454545
The Waterfront (590 Liverpool Road S),2.767857143,2.461538462,2.84375,2.7,3.585365854
Morton's The Steakhouse (400 E Flamingo Rd),4.087349398,4.117021277,4.138613861,2.891891892,4.341911765
Logan's Roadhouse (945 N Dobson Rd),2.824675325,3.102941176,2.275,2.555555556,3.080188679
Botero (3131 Las Vegas Blvd S),4.261061947,4.286764706,4.060344828,3.191666667,4.305882353
Purple Onion Restaurant (2998 Dundas St W),2.681818182,2.625,2.884615385,3,2.787878788
Kavanaugh's Esquire Club (1025 N Sherman Ave),3.431818182,2.5,2.34375,3.5,3.28125
Lone Star Texas Grill (930 Dixon Rd),2.8125,1.95,2.416666667,2.333333333,3
"The Broiler (Palace Station Hotel & Casino, 2421 W Sahara Ave)",3.041666667,3.5,4.4,2.625,2.928571429
"Fuji Japanese Restaurant (3430 E Tropicana Ave, Ste 30)",4.05,0,4,3.923076923,3.868421053
Montana's BBQ & Bar (170 Great Lakes Dr),2.818181818,2.1875,3.375,2.75,3.088235294
Outback Steakhouse (2520 W Chandler Blvd),2.788888889,2.346153846,2.439393939,2.75,2.71875
LongHorn Steakhouse (6015 Enterprise Pkwy),3.772727273,3.583333333,2.666666667,3.25,3.8125
O'ribs (600 Pierre Caisse),4,0,4,0,3.5
Applebee's Grill + Bar (660 S Whitney Way),1.791666667,1.78125,1.3,2.571428571,2.5
Steak Pit Restaurant (1666 Avenue Road),3.785714286,5,4.166666667,3.5,3.5
"Union Restaurant & Lounge (Aria Resort & Casino, 3736 Las Vegas Blvd S)",2.692307692,3.477272727,3.25,2.071428571,3.523255814
Otto's Restaurant & Bar (6405 Mineral Point Rd),4.5,3.928571429,3.705882353,3.423076923,4.358695652
Social (4321 W Flamingo Rd),3.875,3.961538462,4.5625,4.125,3
Applebee's Grill + Bar (5010 Great Nern Plaza S),2.7,1.625,1.833333333,5,2.388888889
"Ochre Grill (Evergreen Village, 2250 162 Avenue SW)",4,0,0,5,5
The Roadhouse Cafe (7000 E Main St),3,4.5,1.833333333,0,2.916666667
"Charley's Philly Steaks (5404 New Fashion Way, Ste 618)",1.9,3.1,2.583333333,2.5,2.214285714
"Stack Restaurant & Bar (Mirage Hotel & Casino, 3400 Las Vegas Blvd S)",3.884433962,3.935779817,3.945887446,3.105633803,4.105726872
JC's Steakhouse (25 E Ray Rd),3.116504854,2.646341463,3.3,3.040540541,3.708661417
The Unicorn Restaurant & Pub (423 Main St),4.642857143,4,4.5,2.5,4.416666667
Quaker Steak & Lube (110 Andrew Dr),2.108108108,2.184210526,3,2.714285714,3.183673469
Vieux-Port Steakhouse (39 Rue Saint Paul E),3.918181818,4.038461538,3.238636364,2.979166667,3.863636364
Billy Bob's Steakhouse (5111 Boulder Hwy),2.97,2.194444444,3.565789474,2.891304348,2.855769231
Top of the World (2000 Las Vegas Blvd S),4.062787136,3.831081081,4.06,3.045592705,4.13222331
Keg Steakhouse & Bar (4841 Yonge Street),2.666666667,0,2.125,0,2.833333333
Cadillac Mexican Kitchen & Tequila Bar (129 E Fremont St),3.686567164,3.5,3.583333333,3.6,3.868686869
Lakewood Village Tavern (13437 Madison Ave),4,4.3,0,3.5,4.055555556
"Local Bistro (20581 N Hayden Rd, Ste 115)",4.191666667,4.218309859,4.114035088,3.246268657,4.181818182
Lone Star Steakhouse & Saloon (901 W Anthony Dr),2.75,0,2,0,0
Ooka Hibachi (16049B N Arrowhead Fountains Dr),2.928571429,3,2.388888889,3,3.25
Joe Beef (2491 Rue Notre-Dame Ouest),4.433789954,4.213235294,4.162251656,3.072580645,4.372204473
A La Brasa Mexican Grill (15 N Broom St),3.5875,3.321428571,3.913043478,3.757142857,3.659722222
Senior's Dining Nook (1397 Yonge Street),5,0,4,0,0
Skyvue Restaurant (3230 Lebanon Church Rd),2.722222222,2.833333333,2.952380952,3.857142857,2.851851852
Bill's Pit (1200 Hwy 7 W),2.1875,1,2.666666667,1.666666667,1.5
Applebee's Grill + Bar (4191 Rockside Rd),2.961538462,3.1875,2.363636364,3.5,3.225
Xtreme Sushi & Sterling Steakhouse (8955 S Eastern Ave),2.021126761,2.256756757,2.065789474,2.068181818,2.016393443
Vertigo (1235 Boulevard Robert-Bourassa),2.85,3,1.666666667,3,3.615384615
Alder & Birch (4500 W Tropicana Ave),4.409638554,3.5,4.35483871,3.592592593,4.458333333
TEXAZ Grill (6003 N 16th St),4.196517413,4.134146341,3.824324324,3.786516854,4.285488959
LongHorn Steakhouse (1000 Pittsburgh Mills Blvd),3.166666667,3.5,3.035714286,1.75,2.911764706
Reef 'n Beef (3735 Rundlehorn Drive NE),4.041666667,3.666666667,4.055555556,3.3,4.033333333
Michael's on Simcoe (100 Simcoe Street),4.060606061,4.416666667,3.678571429,2.94,3.323529412
Outback Steakhouse (5708 Mayfield Road),3.2,0,2.5,2.833333333,2.9
"Firebirds Wood Fired Grill (211 Park Ave, Ste 109)",3.229166667,4.318181818,3.15,2.6875,3.783333333
O'malley's Rockcliff (2589 Wooster Rd),2.75,1,1,1,2.333333333
Touro Churrascaria (125 York Boulevard),3.828828829,3.64516129,3.671428571,2.65,3.484693878
Hillstone Restaurant (2650 E Camelback Rd),4.37007874,4.25,4.246781116,3.102272727,4.361858191
"Zoes Kitchen (7135 E Camelback Rd., #165)",4.096774194,4.588235294,3.819672131,3.696969697,3.559322034
Cork'n Cleaver (5101 N 44th St),4.1,3.5,3,2.166666667,3.916666667
Sarava At Shaker Square (13225 Shaker Sq),4.214285714,3.642857143,3.857142857,2.642857143,3.672413793
Applebee's Grill + Bar (35055 Maple Grove Rd),1.9,1.857142857,2,2.5,2.464285714
Applebee's Grill + Bar (5210 W Baseline Rd),2.369230769,2.534482759,2.054347826,2.392857143,2.453846154
Ben & Jack's Steakhouse (4180 Drinkwater),3.456521739,2.807692308,2.825,2.033333333,3.35
Caledon Burger Co (16057 Airport Road),2,3,0,2.833333333,3
Maxx Seafood & Grill (160 York Boulvard),4.125,0,2.166666667,3,2.75
Vic & Anthony's Steakhouse (129 E Fremont St),4.571428571,4.575268817,4.610552764,3.676190476,4.626644737
Ta Pies (4520 Avenue du Parc),4.821428571,4.666666667,4.403846154,3.833333333,4.432432432
Montana's BBQ & Bar (60 Courtneypark Dr E),4.416666667,3.833333333,4.1875,3.833333333,4
Lone Star Texas Grill (75 Consumers Dr),2.866666667,3.125,3.25,2.833333333,3.566666667
"Hot Stone Grill (17015 Kenton Dr, Ste 105)",3.625,0,3.5,3.5,3.363636364
Desert Rose Steakhouse (6729 N 57th Dr),3.555555556,2.984848485,3.308510638,2.522727273,3.548192771
Zet's Restaurant (6445 Airport Road),3.542372881,3.611111111,3.5,3.511764706,3.5
Tom Colicchio's Heritage Steak (3400 Las Vegas Blvd S),3.648148148,3.5625,3.120689655,2.6875,3.727699531
Keg Steakhouse & Bar (12 Church Street),4.5,4,3.5,4,4
Moss' Prime Rib & Spaghetti House (525 Broad St),2.333333333,5,2.833333333,2.5,3.333333333
Osaka Japanese Steakhouse (6730 E Superstition Springs Blvd),3.696666667,3.768656716,3.701219512,3.798701299,4.171698113
La Grillia d'Oro (7681 Boulevard Newman),4.25,0,4,3.5,4.5
Montana's BBQ & Bar (11654 Sarcee Trail Nw),2.538461538,1.75,2.5,2.071428571,2.305555556
"Murrieta's Bar & Grill (808 1st Street SW, Suite 200)",4.182692308,3.966666667,4.090909091,3.653846154,4.17
Applebee's Grill + Bar (14020 Cedar Rd),1.722222222,2,1.8,4,2.15
Old Barber House (5155 Mississauga Road),2.5,0,2,1.928571429,2.2
The Keg Steakhouse & Bar (560 King Street W),4.427272727,4.096153846,3.970588235,3.653846154,4.338983051
Madisons New York Bar & Grill (5222 Rue Sherbrooke E),3,2.833333333,3.25,2.4,2.25
Claim Jumper Restaurant & Saloon (601 N Green Valley Pkwy),3.572916667,3.201923077,2.733333333,2.717741935,3.567961165
Outback Steakhouse (24900 Sperry Dr),3.020833333,2.65,3.704545455,2.772727273,2.903846154
LongHorn Steakhouse (10047 N Metro Pkwy E),3.642857143,2.660714286,3.076923077,3.272727273,3.578313253
Ichiban Steakhouse & Sushi Bar (1500 Village Run Rd),3.675,3.8,3,3.7,3.265625
"Veloce Restaurant (M  Hotel, 12300 Las Vegas Blvd S)",3.333333333,3.75,3.75,3.833333333,3.875
Landry's Seafood House (2610 W Sahara Ave),2.794964029,2.476923077,3.553333333,2.274509804,2.597402597
Montana's BBQ & Bar (2011 Steeles Ave W),2.441176471,3.285714286,2.8125,2.4,2.761904762
Outback Steakhouse (5605 W Bell Rd),4.076388889,2.791666667,3.584745763,3.166666667,3.488888889
The Tilted Dog Pub & Kitchen (424 Parliament Street),4.730769231,4.444444444,4.9,3.772727273,4.726190476
Outback Steakhouse (1650 S Clearview Ave),2.456521739,2.425925926,2.5,2.692307692,2.725609756
Siegel's 1941 (600 Fremont St),2.774038462,3.161764706,2.920289855,3.105769231,2.981132075
"Firefly Seafood & Steak House (3229 Highway 7, Unit 2)",1.844444444,2.404761905,1.833333333,2.22,1.93877551
The Steak Valet by Choplins (19700 One Norman Dr),3.833333333,0,0,0,4.375
Marble Room Steaks and Raw Bar (623 Euclid Ave),4.309782609,4.102040816,4.177083333,3.208333333,4.225663717
Kristofer's Steak House (2901 Las Vegas Blvd),0,2.5,1.5,0,2
Charbar (618 Confluence Way SE),3.123188406,3.048387097,3.433962264,2.304347826,3.1125
Zoes Kitchen (521 West McDowell),3.790697674,3.363636364,3.5390625,2.947368421,3.762626263
Pure Gold Club (2630 Windsor Drive),1,1,3.5,0,4.5
Outback Steakhouse (2687 S Market St),2.8125,2.661290323,2.866197183,2.676470588,2.987179487
Texas Roadhouse (4841 Annamark Dr),3.096774194,3.066666667,2.864583333,3.323529412,3.601351351
Little City Grille (825 Nevada Hwy),4.660416667,3.595238095,4.034883721,4.079365079,4.607394366
Diamond Men's Club (1628 Fall St),4.5,4.5,3.142857143,0,4.4
CrocoGrill (1200 Boulevard Chomedey),1.5,0,1.5,0,2.833333333
Roy's Restaurant (5350 E Marriott Dr),3.241573034,3.493506494,3.644230769,2.698113208,3.179487179
Leyle's Restaurant (8199 Yonge Street),4.411764706,0,4.25,1.9,3.772727273
Feng Japanese Steak Hibachi & Sushi House (4305 Main St),4.175675676,4.21875,3.602564103,3.5,3.484615385
Local Tavern (11 Chester St),3.630434783,3.5625,2.95,3.458333333,3.258064516
Porto Mar (201 Place d'Youville),4.8,0,4,4.125,4.791666667
Fujiyama Steakhouse & Sushi Bar (35840 Chester Rd),3.652173913,3.045454545,2.833333333,2.9,3.516666667
N9NE Steakhouse (4321 W Flamingo Rd),4.323218997,4.135245902,4.393656716,3.02991453,4.193287037
Robbie's (1569 Route 138),3.25,0,2.833333333,3.5,3.5
Five Lamps Chophouse & Tavern (175 Main Street),2.5,3.5,0,0,2.5
"Eddie Merlot's - Pittsburgh (444 Liberty Ave, Ste 100)",4.168269231,3.805555556,3.5,3.025,3.985576923
Bâton Rouge (1400 Rue Yves-Blais),2.75,0,0,0,3
"Green Forest Churrascaria (655 Rodi Rd, Ste 1)",4.371212121,4.194444444,4.527777778,3.726190476,4.506329114
Brown Derby Roadhouse (1994 Brittain Rd),2.333333333,0,1.5,2.166666667,2.333333333
Copacabana Brazilian Steak House (150 Eglinton Avenue E),3.924137931,3.918604651,3.923611111,3.054347826,3.979651163
Lone Star Texas Grill (18277 Yonge Street),2.958333333,2.833333333,3.136363636,3.166666667,2.763157895
Scorpio Seafood & Steak House (1521 Trinity Dr),4.5,4.75,4.25,3.5,3.583333333
Chops (5322 Chemin Queen-Mary),4,3.5,4.166666667,4,3.666666667
Vina Pizza & Steak House (311-19th Street NW),4,0,5,4.5,4.833333333
Yukon Grille (4575 Boulder Hwy),3.911764706,1,3.875,3.7,3.638888889
LongHorn Steakhouse (20999 Center Ridge Rd),3.210526316,2.833333333,2.45,2.5,3.229166667
Urban Roadhouse (8807 Mentor Ave),4.361111111,2.9,4.5,3.833333333,4.1
The Bourbon Cellar (23623 N Scottsdale Rd),4.189655172,4.026315789,4.09375,2.823529412,4.182692308
3 Margaritas (4717 E Bell Rd),2.666666667,4,2.5,3.5,2.071428571
"Legends Steak and Seafood (Tropicana Las Vegas, 3801 Las Vegas Blvd S)",4.1,3,0,3.25,3.625
Applebee's Grill + Bar (4320 Leavitt Rd),3.25,2.9,3,1,2.35
The Capital Grille (2502 E Camelback Rd),4.438559322,4.201298701,4.420168067,3.117021277,4.5
Nineteen10 (215 S Depeyster St),3,0,5,4.75,4
Brand Steakhouse (3770 Las Vegas Blvd S),4.225728155,3.75462963,3.916,3.327777778,4.119512195
Sapporo Japanese Steakhouse (4260 Steubenville Pike),4,5,4.090909091,3.583333333,3.428571429
Fiore's Italian Steakhouse (85 Montrose W Ave),1.8,2.5,1.166666667,2.25,2
Todd's Unique Dining (4350 E Sunset Rd),4.375739645,4.067567568,4.282608696,3.583333333,4.3125
Quaker Steak & Lube (2259 Deming Way),2.846153846,2.52173913,3.540816327,2.972222222,3.6
Caribou Gourmand (5308 Boulevard Saint-Laurent),3.9,2.5,1.5,3.166666667,3.75
Noosa Bistro (9500 Diamond Centre Dr),3.955882353,3.5,3.371428571,3.346153846,3.909836066
Applebee's Grill + Bar (13832 W McDowell Rd),2,2.981481481,2.468085106,2.285714286,2.362903226
Applebee's Grill + Bar (35916 Detroit Rd),2.142857143,3.375,3.357142857,4.75,2.916666667
"Ruth's Chris Steak House (2201 E Camelback Rd, Ste 106-A)",4.18,3.666666667,3.78,3.3,3.952380952
Wilfrid sur Laurier (222 Avenue Laurier Ouest),3.4,4,4.833333333,4.1875,3.615384615
Kasai Asian Grill (14344 N Scottsdale Rd),3.775119617,3.63836478,3.700483092,3.0625,3.927419355
"The Corned Beef House (120 Whitmore Road, Unit 19)",5,1,3.875,4.5,4.75
ENVY The Steakhouse (3400 Paradise Rd),4.354895105,4.166666667,3.90625,3.133663366,3.983805668
Logan's Roadhouse (2501 W Happy Valley Rd),2.610465116,2.9,2.623376623,2.548387097,2.788288288
"Texas Pit Restaurant & Bar (5731 Highway 7, Unit 1)",3,4,3.75,4,3.916666667
Applebee's Grill + Bar (4039 Washington Rd),2.916666667,2.333333333,1.666666667,3.5,3.5625
"Beso (Crystal-City  Ctr, 3720 Las Vegas Blvd S)",3.8125,3.875,3.555555556,2.944444444,3.5
"Affy's Premium Grill (55 Lebovic Avenue, Unit 101-103)",2.375,1.5,1.875,1.25,2.363636364
The Capital Grille (3200 Las Vegas Blvd S),4.63490099,4.361111111,4.545238095,3.517857143,4.610955056
Towne380 (380 Boulevard Saint-Martin Ouest),3.25,0,3.5,3.5,3.5
South Main Kitchen & Tavern (128 S Main St),3.657894737,2.05,2.954545455,3.25,3.357142857
"The Bootlegger Italian Bistro (7700 Las Vegas Blvd S, Ste 1)",4.050458716,3.229927007,3.712624585,3.279069767,4.136085627
Roy's Restaurant (7151 W Ray Rd),4.283333333,4.095238095,4.229032258,3.04109589,4.206521739
Moxie's Grill & Bar (29 Hopewell Way NE),3.948275862,3.625,3.346153846,3.388888889,3.9
"Red The Steakhouse (600 Grant St, US Steel Tower)",3.133333333,3.205882353,3.229166667,2.4,2.758064516
Johnny's Italian Steakhouse (1220 South Grand Ave),1.9375,1.333333333,1.714285714,3,2.6875
Global Restaurant (314 Main St),4.007352941,4.027777778,3.958333333,2.648148148,4.093137255
Ditka's Restaurant - Wexford (12980 Perry Hwy),2.9,3.1875,3.375,1.833333333,1.966666667
Texas Longhorn (1077 N Service Road),2.2,1.5,2.333333333,1.625,2.818181818
Applebee's (5110 Piper Station Dr),3.333333333,2.875,2.5,5,3.041666667
McCormick & Schmick's Seafood & Steaks (200 S Tryon St),2.644859813,2.559322034,2.458333333,2.5,2.526490066
Lone Star Steakhouse & Saloon (120 Andrew Dr),5,4.75,0,4.5,4.5
Paul Martin's American Grill (6186 N Scottsdale Rd),4.298611111,3.696721311,3.510948905,3.098360656,4.18
Fogo de Chão Brazilian Steakhouse (6300 N Scottsdale Rd),4.330049261,3.923444976,4.18438914,3.113513514,4.291736931
The Keg Steakhouse & Bar (106 First Commerce Drive),3.9,2.7,3.75,1.833333333,3.472222222
Arby's (17032 N 99th Ave),3.8125,0,2.833333333,0,3.791666667
"Omaha Steaks (2192 N. Rainbow, #104)",1.333333333,0,3.5,3.333333333,2.25
Steak Frites (4167 Saint Denis Street),3.136363636,2,2.333333333,2,2.416666667
Nobu Tei (30050 Aurora Rd),2.867647059,3,3.480769231,3.208333333,2.840909091
The Oak Room (61 E University Dr),3.704545455,3.018518519,3.128571429,2.428571429,3.02238806
Steak ’n Shake (2005 Pittsburgh Mills Blvd),3,2.5,1.875,4,3
"Wild Side Grill (7215 S Power Rd, Ste 107)",3.173913043,2.708333333,2.653846154,2.666666667,3.057692308
Tango Bistro (6920 Macleod Trail S),4.38,4.5,4.431818182,3.357142857,4.15
Sterlings Steakhouse (165 Promenade du Centropolis),2.785714286,1,3.166666667,2.666666667,2.125
The Melting Pot (19420 N 59th Ave),3.928571429,3.483870968,3.823529412,2.556603774,3.873188406
Affy's Premium Grill (2283 Argentia Road),2.529411765,2.25,2.55,2.0625,2.882352941
Maddie's Place (1455 QC-132),4.5,0,2.5,3.5,2.666666667
The Lake Grill (1628 Brock Street S),3.0625,1,2.65,2.642857143,2.75
Evoke (555 S McDowell St),3.013157895,3.5,2.941176471,2.5625,3.790909091
Wasabi Japanese Steakhouse (3598 Midway Mall),3.857142857,2,2.730769231,3.5,3.266666667
Hyde Park Prime Steakhouse (26300 Chagrin Blvd),4.188888889,3.566666667,4.090909091,2.882352941,4.175
Grand View Steakhouse (6210 E McKellips Rd),1.75,1.5,2,0,2.571428571
Tribune Restaurant & Bar (118 8 Ave SW),2.5,2,1.5,3,3.25
Logan's Roadhouse (2336 W Roosevelt Blvd),2.815789474,3.269230769,2.416666667,2.75,2.857142857
"Stockyards Restaurant (5009 E Washington St, Ste 115)",3.821428571,4.204545455,4.203883495,2.888888889,4.159375
Trio Restaurant & Lounge (200 Bass Pro Mills Drive),2.958333333,2.5,3.333333333,2.833333333,3
Mickey & Mooch (8128 Providence Rd),2.824561404,2.921052632,3.046511628,2.543478261,3.176056338
"Applebee's Grill + Bar (1601 S Braddock Ave, Edgewood Towne Centre)",3.416666667,3,2.727272727,3,2.785714286
LongHorn Steakhouse (351 Copperfield Blvd NE),4.217391304,2.928571429,3.5,2.833333333,3.736842105
"RARE Fine Steak, Wine & Lounge (11261 S Eastern Ave, Ste 200)",2.5,3.75,2.5,2.5,3
Mastro's Steakhouse (8852 E Pinnacle Peak Rd),4.368715084,4.125,4.220588235,3.008333333,4.332386364
Firegrill Steakhouse & Bar (1490 Rue Stanley),3.971153846,2.875,2.928571429,3.461538462,3.953488372
Bull & Bird Steakhouse (87 West St),4.6,4,5,3,4.6
Brasserie Capri (2172 Rue Saint-Patrick),3.375,4,3,0,2.625
Miller Tavern (3885 Yonge Street),3.692307692,3.222222222,3.585106383,2.482758621,3.4375
"Zoes Kitchen (4355 East Indian School Rd, Suite 170)",4.214285714,4.5,2.666666667,4.5,3.545454545
Chart House (7255 Mccormick Pkwy),3.123931624,2.778846154,2.643939394,1.804878049,3.157692308
Cabin Club (30651 Detroit Rd),4.588709677,4.5625,4.209302326,3.65,4.436363636
The Keg Steakhouse + Bar - Marlborough (425 - 36th Street N.E.),3.25,3.625,3,2.666666667,3.444444444
Houston's Restaurant (6113 N Scottsdale Rd),4.26340694,3.095588235,4.00308642,3.123188406,4.192176871
Frasher's Steak House & Lounge (2122 N Scottsdale Rd),3.52,3.727272727,3.666666667,3.1,3.957746479
Timber Lodge (2809 Pearl Rd),3.358490566,3.763157895,4.079545455,2.886363636,4.116883117
"Zest - Bistro & Bar (10670 Southern Highlands Pkwy, Ste 102)",4.545454545,4.265822785,4.253694581,3.388235294,4.5
Bâton Rouge Steakhouse & Bar (5385 Rue des Jockeys),3.090909091,4,3.766666667,3,3.12
Rhythm Kitchen (6435 S Decatur Blvd),3.013274336,3.7,3.62745098,2.834951456,3.704387991
Houston Avenue Bar & Grill (1001 Square Victoria),2.678571429,2.6875,2.214285714,2.3125,3.142857143
Buck & Rider (4225 E Camelback Rd),4.584664537,4.529069767,4.51627907,3.5,4.5
Rare Steakhouse (14 W Mifflin St),3.78125,3.232758621,3.262820513,3.078947368,3.955882353
Big Red's Steaks (610 University Ave),2.833333333,3,3.8125,2.5,3.083333333
Outback Steakhouse (3000 Mosside Blvd),3.574074074,3.083333333,2.875,2.583333333,3.402439024
Pier 51 Seafood Restaurant (744 Cabarrus Ave W),4.65,3.5,4.428571429,4.35,3.333333333
Del Frisco's Double Eagle Steakhouse (3925 Paradise Rd),4.591849148,4.435622318,4.521428571,3.481283422,4.523770492
"Oscar's Steakhouse (Plaza Hotel & Casino, 1 Main St)",4.215867159,3.532110092,3.807189542,3.234693878,3.979310345
Applebee's Grill + Bar (3340 S Maryland),2.833333333,2.680555556,3.244897959,3.055555556,2.907407407
Gibbys (298 Place d'Youville),4.453416149,4.172413793,4.236486486,3.391666667,4.420382166
Kiley's Grill (2394 N Alma School Rd),3.083333333,2.8,3.357142857,3,3.333333333
The Barrymore (99 Convention Center Dr),4.368869936,4.408629442,4.338174274,3.473333333,4.431777379
"Eddie V's Prime Seafood (20715 N Pima Rd, Ste F1)",3.75,3.25,3.916666667,3.277777778,3
"Embers (740 S Rampart Blvd, Ste 7)",3.427536232,4.053571429,3.49,3.470588235,3.17816092
Steakhouse 46 (3555 Las Vegas Blvd S),3.038461538,2,3.1875,2.583333333,2.363636364
The Palm Las Vegas (3500 Las Vegas Blvd S),4.089108911,4.103448276,3.936440678,3.038461538,4.10230179
Sizzler (1050 S Country Club Dr),3.375,3.416666667,2.69047619,2.727272727,2.8125
Hillbilly's Bbq & Steaks (930 E Garrison Blvd),3.409090909,0,3.5,2.833333333,3.194444444
Geisha House Steak & Sushi (9719 W Flamingo Rd),3.283464567,3.857142857,4.228723404,2.922222222,3.976047904
Geisha House Steak & Sushi (3751 E Desert Inn Rd),3.883561644,4.375,4.591836735,3.925925926,3.968468468
Outback Steakhouse (279 Junction Rd),3.096774194,2.416666667,2.729166667,2.541666667,2.228571429
"Roaring Fork (4800 N Scottsdale Rd, Ste 1700)",4.453557312,4.375586854,4.076923077,3.607734807,4.356788079
Chop Steakhouse & Bar (2001 Argentia Rd),3.785714286,3.578947368,3.370967742,2.666666667,3.275
Chuck's Roadhouse Bar and Grill (1650 Victoria Street),2.357142857,2.166666667,3.5,2.611111111,2
Moxie's Grill & Bar (75 Annagem Blvd),2.942307692,3.52173913,3.392857143,3.666666667,3.639534884
Treasures Gentlemen's Club & Steakhouse (2801 Westwood Dr),3.573170732,3.322222222,3.337662338,2.578125,3.826086957
Delibee's (24 Avenue Valois Bay),3.5,0,2,3.5,3.666666667
The Keg Steakhouse + Bar - Place Ville Marie (5 Place Ville Marie),4.382882883,4.264705882,4.020408163,3.555555556,4.175
"Charleys Philly Steak (6301 Northlake Mall Dr, Ste FC207)",1,0,1,3,1.5
Madisons New York Grill & Bar (1065 Rue Drummond),2.772727273,2.5,3.571428571,2.714285714,2.84375
ML Tavern (34105 Chagrin Blvd),4.425925926,4.35,3.842105263,3.3125,3.564516129
Toko Japanese Steak House (1855 State Route 59),3.733333333,4.5,3.444444444,3.388888889,2.903846154
"Rôtisserie Scores (8900 Boulevard Leduc, Suite 10)",3.125,0,0,0,1.5
"Teppan Cave (3540 Rutherford Road, Unit 64)",4.863636364,0,4.7,4,4.633333333
The Flying Rib (11926 Madison Ave),3.071428571,3.428571429,3,2.875,3.4
"Morton's The Steakhouse (625 Liberty Ave, Ste 180)",3.563636364,3.5,3.861111111,2.785714286,3.896226415
Brazilian Bull Steakhouse (4909 E Chandler Blvd),2.128205128,2.6875,2.314516129,2.108695652,2.525
"Charley's Grilled Subs (5691 Rickenbacker Rd, Bldg 431)",1,0,3.5,0,2.5
Fleming's Prime Steakhouse - Scottsdale (20753 N Pima Rd),4.145985401,3.902777778,2.971428571,2.79787234,3.7
Mister Steer (1198 Rue Sainte-Catherine O),3.153846154,1.6,3.347826087,2.571428571,2.703125
4u2 Shawarma & Steak (2367 Kingston Road),4,0,0,0,3.5
Brazilian Grill (9460 S Eastern Ave),2.857142857,4,3.5,3.166666667,3.3
Centro Restaurant & Lounge (2472 Yonge Street),3.923076923,0,3,3.5,4.433333333
Texas Roadhouse (3961 S. Gilbert Rd),3.202020202,2.971428571,3.627358491,3.34,3.646551724
"Moe's Southwest Grill (9330 Center Lake Dr, Ste 100)",1.535714286,2.25,2.807692308,3.25,2.326923077
The Keg Steakhouse & Bar (670 Matheson Blvd),4.202702703,3.444444444,4.137931034,3.214285714,4.228571429
Hillbilly's Barbeque & Steaks (720 McAdenville Rd),3.05,4.166666667,3.214285714,3.333333333,3.380952381
"Ruth's Chris Steak House (115 9 Avenue SE, Suite 294)",3.772727273,3.964285714,4.3,3.166666667,3.371428571
